"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,52107.58,52.11
2,Nganglam,52107.58,52.11
3,Wamrong,53521.98,53.52
4,Trashigang,53807.31,53.81
5,Trashiyangtse,54698.7,54.7
6,Mongar,54865.4,54.87
7,Gyelposing,54859.08,54.86
8,Kanglung,53978.4,53.98
9,Pemagatshel,53398.27,53.4
10,Lhuntse,55396.97,55.4
11,Jomotsangkha,53050.5,53.05
12,Autsho,55044.38,55.04
13,Doksum,54087.39,54.09
14,Bhangtar,52862.61,52.86
15,Rangjung,54083.77,54.08
