"#",Station,RSP/KL,RSP/L
1,Gelephu Town,52167.88,52.17
2,Sarpang,52257.89,52.26
3,Dagapela,53885.32,53.89
4,Tsirang,53408.85,53.41
5,Zhemgang,56524.23,56.52
6,Trongsa,55506.71,55.51
7,Bumthang,55953.64,55.95
8,Dagana,54383.92,54.38
9,Lhamoizingkha,56336.76,56.34
10,Dangdung,55628.41,55.63
11,Panbang,53720.41,53.72
12,Tingtibi,53935.08,53.94
