"#",Station,RSP/KL,RSP/L
1,Phuentsholing,60842.14,60.84
2,Rinchending,60922.6,60.92
3,Pasakha,60976.24,60.98
4,Chimakothi,62220.96,62.22
5,Lungtenzampa,62686.4,62.69
6,Paro Town,62676.49,62.68
7,Haa,63390.18,63.39
8,Bajo Town,62960.7,62.96
9,Beychu,63184.2,63.18
10,Samtse Town,61371.57,61.37
11,Sipsoo,61986.57,61.99
12,Gomtu,61203.88,61.2
13,Gedu,61810.38,61.81
14,Lobesa,62859.03,62.86
15,Khuruthang,62939.49,62.94
16,Gasa,64179.47,64.18
