"#",Station,RSP/KL,RSP/L
1,Phuentsholing,47236,47.24
2,Rinchending,47307.1,47.31
3,Pasakha,47370.1,47.37
4,Chimakothi,48649.95,48.65
5,Lungtenzampa,48956.02,48.96
6,Paro Town,49106.05,49.11
7,Haa,49832.69,49.83
8,Bajo Town,49371.15,49.37
9,Beychu,49594.65,49.59
10,Samtse Town,47137.2,47.14
11,Sipsoo,48384.36,48.38
12,Gomtu,47096.05,47.1
13,Gedu,48240.01,48.24
14,Lobesa,49268.67,49.27
15,Khuruthang,49349.13,49.35
16,Gasa,50619.19,50.62
