"#",Station,RSP/KL,RSP/L
1,Phuentsholing,63885.79,63.89
2,Rinchending,63966.25,63.97
3,Pasakha,64019.89,64.02
4,Chimakothi,65291.28,65.29
5,Lungtenzampa,65754.95,65.75
6,Paro Town,65747.24,65.75
7,Haa,66470.76,66.47
8,Bajo Town,66016.94,66.02
9,Beychu,66240.44,66.24
10,Samtse Town,63447.14,63.45
11,Sipsoo,65033.2,65.03
12,Gomtu,63504.35,63.5
13,Gedu,64881.18,64.88
14,Lobesa,65914.66,65.91
15,Khuruthang,65995.12,66
16,Gasa,67257.93,67.26
