"#",Station,RSP/KL,RSP/L
1,Phuentsholing,44135.34,44.14
2,Rinchending,44206.44,44.21
3,Pasakha,44269.44,44.27
4,Chimakothi,45511.35,45.51
5,Lungtenzampa,45819.94,45.82
6,Paro Town,45966.83,45.97
7,Haa,46679.49,46.68
8,Bajo Town,46252.57,46.25
9,Beychu,46476.07,46.48
10,Samtse Town,44223.43,44.22
11,Sipsoo,45279.46,45.28
12,Gomtu,44176.71,44.18
13,Gedu,45100.71,45.1
14,Lobesa,46150.97,46.15
15,Khuruthang,46231.43,46.23
16,Gasa,47469,47.47
