"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2021-02-16
#StationRSP/KLRSP/L
1Samdrup Jongkhar59864.9759.86
2Nganglam59864.9759.86
3Wamrong61359.8761.36
4Trashigang61578.4761.58
5Trashiyangtse6253262.53
6Mongar62673.7562.67
7Gyelposing62617.5262.62
8Kanglung61805.4961.81
9Pemagatshel61215.9961.22
10Lhuntse63184.1863.18
11Jomotsangkha58572.7658.57
12Autsho62820.1362.82
13Doksum61867.1561.87
14Bhangtar60472.8960.47
15Rangjung61873.8561.87",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,59864.97,59.86
2,Nganglam,59864.97,59.86
3,Wamrong,61359.87,61.36
4,Trashigang,61578.47,61.58
5,Trashiyangtse,62532,62.53
6,Mongar,62673.75,62.67
7,Gyelposing,62617.52,62.62
8,Kanglung,61805.49,61.81
9,Pemagatshel,61215.99,61.22
10,Lhuntse,63184.18,63.18
11,Jomotsangkha,58572.76,58.57
12,Autsho,62820.13,62.82
13,Doksum,61867.15,61.87
14,Bhangtar,60472.89,60.47
15,Rangjung,61873.85,61.87
