"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:MS (in KL)Approved Date:2020-05-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar Gate39376.0339.38
2Nganglam Potonala39815.6439.82
3Wamrong40658.3240.66
4Trashigang41053.1641.05
5Trashiyangtse41842.5741.84
6Mongar42050.2242.05
7Gyelposing42125.842.13
8Kanglung41132.4741.13
9Pemagatshel40567.7140.57
10Lhuntse42616.4642.62
11Jomotsangkha39376.0339.38
12Autsho42282.7142.28
13Doksum41319.1241.32
14Bhangtar40094.3440.09
15Rangjung41298.5541.3",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,39376.03,39.38
2,Nganglam Potonala,39815.64,39.82
3,Wamrong,40658.32,40.66
4,Trashigang,41053.16,41.05
5,Trashiyangtse,41842.57,41.84
6,Mongar,42050.22,42.05
7,Gyelposing,42125.8,42.13
8,Kanglung,41132.47,41.13
9,Pemagatshel,40567.71,40.57
10,Lhuntse,42616.46,42.62
11,Jomotsangkha,39376.03,39.38
12,Autsho,42282.71,42.28
13,Doksum,41319.12,41.32
14,Bhangtar,40094.34,40.09
15,Rangjung,41298.55,41.3
