"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2020-01-16
#StationRSP/KLRSP/L
1Phuentsholing62422.9162.42
2Rinchending62503.3762.5
3Pasakha62557.0162.56
4Chimakothi63815.5863.82
5Lungtenzampa64280.1164.28
6Paro Town64271.3464.27
7Haa64990.1364.99
8Bajo Town64548.0164.55
9Beychu64771.5164.77
10Samtse Town62954.0762.95
11Sipsoo63568.8963.57
12Gomtu62786.3962.79
13Gedu63405.2563.41
14Lobesa64446.0264.45
15Khuruthang64526.4864.53
16Gasa65778.3265.78",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,62422.91,62.42
2,Rinchending,62503.37,62.5
3,Pasakha,62557.01,62.56
4,Chimakothi,63815.58,63.82
5,Lungtenzampa,64280.11,64.28
6,Paro Town,64271.34,64.27
7,Haa,64990.13,64.99
8,Bajo Town,64548.01,64.55
9,Beychu,64771.51,64.77
10,Samtse Town,62954.07,62.95
11,Sipsoo,63568.89,63.57
12,Gomtu,62786.39,62.79
13,Gedu,63405.25,63.41
14,Lobesa,64446.02,64.45
15,Khuruthang,64526.48,64.53
16,Gasa,65778.32,65.78
