"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2021-02-16
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost59274.7659.27
2Sarpang59637.9959.64
3Dagapela61045.6361.05
4Tsirang60576.2560.58
5Zhemgang61285.8961.29
6Trongsa62249.5562.25
7Bumthang63162.9163.16
8Dagana61557.6361.56
9Lhamoizingkha60283.2160.28
10Dangdung62766.362.77
11Panbang60827.2960.83
12Tingtibi60481.6460.48",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,59274.76,59.27
2,Sarpang,59637.99,59.64
3,Dagapela,61045.63,61.05
4,Tsirang,60576.25,60.58
5,Zhemgang,61285.89,61.29
6,Trongsa,62249.55,62.25
7,Bumthang,63162.91,63.16
8,Dagana,61557.63,61.56
9,Lhamoizingkha,60283.21,60.28
10,Dangdung,62766.3,62.77
11,Panbang,60827.29,60.83
12,Tingtibi,60481.64,60.48
