"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2020-04-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost44492.5244.49
2Sarpang44829.744.83
3Dagapela46152.2646.15
4Tsirang45668.1245.67
5Zhemgang46361.0146.36
6Trongsa47331.9547.33
7Bumthang48167.7148.17
8Dagana46636.3946.64
9Lhamoizingkha45499.1545.5
10Dangdung47919.5747.92
11Panbang46045.0546.05
12Tingtibi45665.3345.67",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,44492.52,44.49
2,Sarpang,44829.7,44.83
3,Dagapela,46152.26,46.15
4,Tsirang,45668.12,45.67
5,Zhemgang,46361.01,46.36
6,Trongsa,47331.95,47.33
7,Bumthang,48167.71,48.17
8,Dagana,46636.39,46.64
9,Lhamoizingkha,45499.15,45.5
10,Dangdung,47919.57,47.92
11,Panbang,46045.05,46.05
12,Tingtibi,45665.33,45.67
