"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2020-07-16
#StationRSP/KLRSP/L
1Gelephu Town51944.3651.94
2Sarpang52009.3952.01
3Dagapela53555.2553.56
4Tsirang53064.6253.06
5Zhemgang56163.9456.16
6Trongsa55153.4155.15
7Bumthang55525.9255.53
8Dagana54027.1254.03
9Lhamoizingkha55178.4355.18
10Dangdung55343.0655.34
11Panbang53496.8953.5
12Tingtibi53678.953.68",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,51944.36,51.94
2,Sarpang,52009.39,52.01
3,Dagapela,53555.25,53.56
4,Tsirang,53064.62,53.06
5,Zhemgang,56163.94,56.16
6,Trongsa,55153.41,55.15
7,Bumthang,55525.92,55.53
8,Dagana,54027.12,54.03
9,Lhamoizingkha,55178.43,55.18
10,Dangdung,55343.06,55.34
11,Panbang,53496.89,53.5
12,Tingtibi,53678.9,53.68
