"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-09-01
#StationRSP/KLRSP/L
1Phuentsholing56595.0156.6
2Rinchending56666.1156.67
3Pasakha56729.1156.73
4Chimakothi58123.558.12
5Lungtenzampa58421.9558.42
6Paro Town58581.4458.58
7Haa59350.2959.35
8Bajo Town58784.2558.78
9Beychu59007.7559.01
10Samtse Town56494.9356.49
11Sipsoo57756.1757.76
12Gomtu56454.4456.45
13Gedu57715.6357.72
14Lobesa58679.1258.68
15Khuruthang58759.5858.76
16Gasa60127.6860.13",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,56595.01,56.6
2,Rinchending,56666.11,56.67
3,Pasakha,56729.11,56.73
4,Chimakothi,58123.5,58.12
5,Lungtenzampa,58421.95,58.42
6,Paro Town,58581.44,58.58
7,Haa,59350.29,59.35
8,Bajo Town,58784.25,58.78
9,Beychu,59007.75,59.01
10,Samtse Town,56494.93,56.49
11,Sipsoo,57756.17,57.76
12,Gomtu,56454.44,56.45
13,Gedu,57715.63,57.72
14,Lobesa,58679.12,58.68
15,Khuruthang,58759.58,58.76
16,Gasa,60127.68,60.13
