"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2020-06-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar Gate44931.7544.93
2Nganglam Potonala44976.6744.98
3Wamrong46147.5946.15
4Trashigang46597.5246.6
5Trashiyangtse47335.6347.34
6Mongar47563.8847.56
7Gyelposing47680.6547.68
8Kanglung46630.6646.63
9Pemagatshel46073.6446.07
10Lhuntse48147.5648.15
11Jomotsangkha44931.7544.93
12Autsho47823.2847.82
13Doksum46856.3846.86
14Bhangtar45507.0645.51
15Rangjung46827.2846.83",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,44931.75,44.93
2,Nganglam Potonala,44976.67,44.98
3,Wamrong,46147.59,46.15
4,Trashigang,46597.52,46.6
5,Trashiyangtse,47335.63,47.34
6,Mongar,47563.88,47.56
7,Gyelposing,47680.65,47.68
8,Kanglung,46630.66,46.63
9,Pemagatshel,46073.64,46.07
10,Lhuntse,48147.56,48.15
11,Jomotsangkha,44931.75,44.93
12,Autsho,47823.28,47.82
13,Doksum,46856.38,46.86
14,Bhangtar,45507.06,45.51
15,Rangjung,46827.28,46.83
