"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2021-02-01
#StationRSP/KLRSP/L
1Gelephu Town56762.2256.76
2Sarpang56833.3356.83
3Dagapela58399.0458.4
4Tsirang57911.8657.91
5Zhemgang61015.0961.02
6Trongsa60002.8660
7Bumthang60393.4860.39
8Dagana58877.4258.88
9Lhamoizingkha60083.1160.08
10Dangdung60175.9760.18
11Panbang58314.7558.31
12Tingtibi58504.7158.5",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,56762.22,56.76
2,Sarpang,56833.33,56.83
3,Dagapela,58399.04,58.4
4,Tsirang,57911.86,57.91
5,Zhemgang,61015.09,61.02
6,Trongsa,60002.86,60
7,Bumthang,60393.48,60.39
8,Dagana,58877.42,58.88
9,Lhamoizingkha,60083.11,60.08
10,Dangdung,60175.97,60.18
11,Panbang,58314.75,58.31
12,Tingtibi,58504.71,58.5
