"NEW PRICI NG DETA ILS
Region:Central RegionProduct:HSD (in KL)Approved Date:2020-12-16
#StationRSP/KLRSP/L
1Gelephu Town52899.9452.9
2Sarpang52966.1752.97
3Dagapela54515.9754.52
4Tsirang54026.0354.03
5Zhemgang57126.1257.13
6Trongsa56115.2556.12
7Bumthang56491.3656.49
8Dagana54989.1454.99
9Lhamoizingkha56220.4856.22
10Dangdung56301.6256.3
11Panbang54452.4754.45
12Tingtibi54636.0554.64",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Town,52899.94,52.9
2,Sarpang,52966.17,52.97
3,Dagapela,54515.97,54.52
4,Tsirang,54026.03,54.03
5,Zhemgang,57126.12,57.13
6,Trongsa,56115.25,56.12
7,Bumthang,56491.36,56.49
8,Dagana,54989.14,54.99
9,Lhamoizingkha,56220.48,56.22
10,Dangdung,56301.62,56.3
11,Panbang,54452.47,54.45
12,Tingtibi,54636.05,54.64
