"NEW PRICI NG DETA ILS
Region:Western RegionProduct:HSD (in KL)Approved Date:2021-01-01
#StationRSP/KLRSP/L
1Phuentsholing56643.7356.64
2Rinchending56724.1956.72
3Pasakha56777.8356.78
4Chimakothi57985.7657.99
5Lungtenzampa58453.6558.45
6Paro Town58440.758.44
7Haa59140.8359.14
8Bajo Town58744.9158.74
9Beychu58968.4158.97
10Samtse Town56205.0856.21
11Sipsoo57784.0557.78
12Gomtu56262.356.26
13Gedu57574.5157.57
14Lobesa58644.158.64
15Khuruthang58724.5658.72
16Gasa59933.0559.93",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,56643.73,56.64
2,Rinchending,56724.19,56.72
3,Pasakha,56777.83,56.78
4,Chimakothi,57985.76,57.99
5,Lungtenzampa,58453.65,58.45
6,Paro Town,58440.7,58.44
7,Haa,59140.83,59.14
8,Bajo Town,58744.91,58.74
9,Beychu,58968.41,58.97
10,Samtse Town,56205.08,56.21
11,Sipsoo,57784.05,57.78
12,Gomtu,56262.3,56.26
13,Gedu,57574.51,57.57
14,Lobesa,58644.1,58.64
15,Khuruthang,58724.56,58.72
16,Gasa,59933.05,59.93
