"NEW PRICI NG DETA ILS
Region:Central RegionProduct:MS (in KL)Approved Date:2020-05-01
#StationRSP/KLRSP/L
1Gelephu Forest Checkpost40449.6940.45
2Sarpang40779.7440.78
3Dagapela42079.0442.08
4Tsirang41590.8641.59
5Zhemgang42279.1642.28
6Trongsa43252.143.25
7Bumthang44066.6344.07
8Dagana42555.5442.56
9Lhamoizingkha41455.8241.46
10Dangdung43859.143.86
11Panbang42002.2242
12Tingtibi41613.1841.61",,,
"#",Station,RSP/KL,RSP/L
1,Gelephu Forest Checkpost,40449.69,40.45
2,Sarpang,40779.74,40.78
3,Dagapela,42079.04,42.08
4,Tsirang,41590.86,41.59
5,Zhemgang,42279.16,42.28
6,Trongsa,43252.1,43.25
7,Bumthang,44066.63,44.07
8,Dagana,42555.54,42.56
9,Lhamoizingkha,41455.82,41.46
10,Dangdung,43859.1,43.86
11,Panbang,42002.22,42
12,Tingtibi,41613.18,41.61
