"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-10-01
#StationRSP/KLRSP/L
1Phuentsholing55833.5555.83
2Rinchending55904.6555.9
3Pasakha55967.6555.97
4Chimakothi57352.7257.35
5Lungtenzampa57651.857.65
6Paro Town57810.5157.81
7Haa58575.9358.58
8Bajo Town58018.3958.02
9Beychu58241.8958.24
10Samtse Town55733.4755.73
11Sipsoo56993.6756.99
12Gomtu55692.9955.69
13Gedu56944.6856.94
14Lobesa57913.4857.91
15Khuruthang57993.9457.99
16Gasa59354.0659.35",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,55833.55,55.83
2,Rinchending,55904.65,55.9
3,Pasakha,55967.65,55.97
4,Chimakothi,57352.72,57.35
5,Lungtenzampa,57651.8,57.65
6,Paro Town,57810.51,57.81
7,Haa,58575.93,58.58
8,Bajo Town,58018.39,58.02
9,Beychu,58241.89,58.24
10,Samtse Town,55733.47,55.73
11,Sipsoo,56993.67,56.99
12,Gomtu,55692.99,55.69
13,Gedu,56944.68,56.94
14,Lobesa,57913.48,57.91
15,Khuruthang,57993.94,57.99
16,Gasa,59354.06,59.35
