"NEW PRICI NG DETA ILS
Region:Eastern RegionProduct:HSD (in KL)Approved Date:2020-06-01
#StationRSP/KLRSP/L
1Samdrup Jongkhar44978.9144.98
2Nganglam44978.9144.98
3Wamrong46195.146.2
4Trashigang46644.7446.64
5Trashiyangtse47383.1247.38
6Mongar47611.2647.61
7Gyelposing47727.8247.73
8Kanglung46678.1246.68
9Pemagatshel46121.0646.12
10Lhuntse48194.8548.19
11Jomotsangkha43639.3943.64
12Autsho47870.5247.87
13Doksum46903.6346.9
14Bhangtar45554.1945.55
15Rangjung46874.5946.87",,,
"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar,44978.91,44.98
2,Nganglam,44978.91,44.98
3,Wamrong,46195.1,46.2
4,Trashigang,46644.74,46.64
5,Trashiyangtse,47383.12,47.38
6,Mongar,47611.26,47.61
7,Gyelposing,47727.82,47.73
8,Kanglung,46678.12,46.68
9,Pemagatshel,46121.06,46.12
10,Lhuntse,48194.85,48.19
11,Jomotsangkha,43639.39,43.64
12,Autsho,47870.52,47.87
13,Doksum,46903.63,46.9
14,Bhangtar,45554.19,45.55
15,Rangjung,46874.59,46.87
