"NEW PRICI NG DETA ILS
Region:Western RegionProduct:MS (in KL)Approved Date:2020-04-16
#StationRSP/KLRSP/L
1Phuentsholing45152.9345.15
2Rinchending45224.0345.22
3Pasakha45287.0345.29
4Chimakothi46541.3946.54
5Lungtenzampa46849.1546.85
6Paro Town46997.0847
7Haa47714.3247.71
8Bajo Town47276.0447.28
9Beychu47499.5447.5
10Samtse Town45242.5345.24
11Sipsoo46298.4446.3
12Gomtu45195.8245.2
13Gedu46130.9846.13
14Lobesa47174.1547.17
15Khuruthang47254.6147.25
16Gasa48502.8548.5",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,45152.93,45.15
2,Rinchending,45224.03,45.22
3,Pasakha,45287.03,45.29
4,Chimakothi,46541.39,46.54
5,Lungtenzampa,46849.15,46.85
6,Paro Town,46997.08,47
7,Haa,47714.32,47.71
8,Bajo Town,47276.04,47.28
9,Beychu,47499.54,47.5
10,Samtse Town,45242.53,45.24
11,Sipsoo,46298.44,46.3
12,Gomtu,45195.82,45.2
13,Gedu,46130.98,46.13
14,Lobesa,47174.15,47.17
15,Khuruthang,47254.61,47.25
16,Gasa,48502.85,48.5
