"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-07-01#StationRSP/KLRSP/L1Phuentsholing54755.0554.762Rinchending54826.1554.833Pasakha54889.1554.894Chimakothi56261.0256.265Lungtenzampa56560.9756.566Paro Town56718.656.727Haa57479.1657.488Bajo Town56933.6656.939Beychu57157.1657.1610Samtse Town54656.2654.6611Sipsoo55913.6955.9112Gomtu54615.154.6213Gedu55852.7455.8514Lobesa56829.0556.8315Khuruthang56909.5156.9116Gasa58258.3358.26",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,54755.05,54.76
2,Rinchending,54826.15,54.83
3,Pasakha,54889.15,54.89
4,Chimakothi,56261.02,56.26
5,Lungtenzampa,56560.97,56.56
6,Paro Town,56718.6,56.72
7,Haa,57479.16,57.48
8,Bajo Town,56933.66,56.93
9,Beychu,57157.16,57.16
10,Samtse Town,54656.26,54.66
11,Sipsoo,55913.69,55.91
12,Gomtu,54615.1,54.62
13,Gedu,55852.74,55.85
14,Lobesa,56829.05,56.83
15,Khuruthang,56909.51,56.91
16,Gasa,58258.33,58.26
"NEW PRICI NG DETA ILSRegion:Western RegionProduct:MS (in KL)Approved Date:2020-07-01#StationRSP/KLRSP/L1Phuentsholing54755.0554.762Rinchending54826.1554.833Pasakha54889.1554.894Chimakothi56261.0256.265Lungtenzampa56560.9756.566Paro Town56718.656.727Haa57479.1657.488Bajo Town56933.6656.939Beychu57157.1657.1610Samtse Town54656.2654.6611Sipsoo55913.6955.9112Gomtu54615.154.6213Gedu55852.7455.8514Lobesa56829.0556.8315Khuruthang56909.5156.9116Gasa58258.3358.26",,,
"#",Station,RSP/KL,RSP/L
1,Phuentsholing,54755.05,54.76
2,Rinchending,54826.15,54.83
3,Pasakha,54889.15,54.89
4,Chimakothi,56261.02,56.26
5,Lungtenzampa,56560.97,56.56
6,Paro Town,56718.6,56.72
7,Haa,57479.16,57.48
8,Bajo Town,56933.66,56.93
9,Beychu,57157.16,57.16
10,Samtse Town,54656.26,54.66
11,Sipsoo,55913.69,55.91
12,Gomtu,54615.1,54.62
13,Gedu,55852.74,55.85
14,Lobesa,56829.05,56.83
15,Khuruthang,56909.51,56.91
16,Gasa,58258.33,58.26
