"#",Station,RSP/KL,RSP/L
1,Samdrup Jongkhar Gate,62813.42,62.81
2,Nganglam Potonala,62806.92,62.81
3,Wamrong,64162.13,64.16
4,Trashigang,64501.91,64.5
5,Trashiyangtse,65342.59,65.34
6,Mongar,65529.66,65.53
7,Gyelposing,65564.06,65.56
8,Kanglung,64627.36,64.63
9,Pemagatshel,64054.88,64.05
10,Lhuntse,66078.46,66.08
11,Jomotsangkha,62813.42,62.81
12,Autsho,65735.24,65.74
13,Doksum,64774.97,64.77
14,Bhangtar,63421.34,63.42
15,Rangjung,64762.92,64.76
