"#",Station,RSP/KL,RSP/L
1,Gelephu Town,51846.64,51.85
2,Sarpang,51911.54,51.91
3,Dagapela,53457,53.46
4,Tsirang,52966.31,52.97
5,Zhemgang,56065.54,56.07
6,Trongsa,55055.05,55.06
7,Bumthang,55427.2,55.43
8,Dagana,53928.74,53.93
9,Lhamoizingkha,55080.71,55.08
10,Dangdung,55245.03,55.25
11,Panbang,53399.17,53.4
12,Tingtibi,53581.01,53.58
