Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Gelephu Forest Checkpost,68154.22,68.15
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Sarpang,68500.4,68.5
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Dagapela,69852.36,69.85
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Tsirang,69373.32,69.37
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Zhemgang,70072,70.07
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Trongsa,71040.43,71.04
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Bumthang,71903,71.9
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Dagana,70346.12,70.35
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Lhamoizingkha,69161.48,69.16
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Dangdung,71603.55,71.6
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Panbang,69706.75,69.71
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Tingtibi,69338.8,69.34
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Gelephu Gate,68154.22,68.15
Central Region,HSD (in KL),Indian Oil Corporation Limited,2022-01-01,Gelephu Town,68154.22,68.15
