Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Samdrup Jongkhar,77996.41,78
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Wamrong,79679.46,79.68
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Trashigang,79742.08,79.74
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Trashiyangtse,80840.87,80.84
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Mongar,80924.29,80.92
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Gyelposing,80751.42,80.75
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Kanglung,80099.82,80.1
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Pemagatshel,79488.43,79.49
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Lhuntse,81385.34,81.39
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Jomotsangkha,78854.5,78.85
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Autsho,80994.47,80.99
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Doksum,80050.88,80.05
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Bhangtar,78604.33,78.6
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-16,Rangjung,80081.71,80.08
