Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Gelephu Forest Checkpost,71397.14,71.4
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Sarpang,71781.73,71.78
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Dagapela,73259.14,73.26
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Tsirang,72801.86,72.8
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Zhemgang,73525.25,73.53
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Trongsa,74482.93,74.48
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Bumthang,75459.94,75.46
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Dagana,73794,73.79
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Lhamoizingkha,75995.81,76
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Dangdung,74941.56,74.94
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Panbang,72949.67,72.95
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Tingtibi,72631.96,72.63
